epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman,Config
-1,-1,0.7004852362123105,0.6814259959532832,0.6604671907890108,0.6477921996725754,0.6600542340491048,0.6474268965824876,0.670342817210301,0.651745344612697,output/mlm_0_sim_cse_5/model
-1,-1,0.7092354593056013,0.6928564965941623,0.6521712120107606,0.6403417736227855,0.6514166678446258,0.6397611597190043,0.6499459748868677,0.6387887303890785,output/mlm_1_sim_cse_4/model
-1,-1,0.701901008927997,0.687032593057944,0.6542631607648552,0.6424744064001,0.6537168242641802,0.6418002007339291,0.6555283354935962,0.6447703172070816,output/mlm_2_sim_cse_3/model
-1,-1,0.7036651573030761,0.6866555481650966,0.6601676350753397,0.6452414417844794,0.6585087798352898,0.6436073049308438,0.6560400368689969,0.6430699905397859,output/mlm_3_sim_cse_2/model
-1,-1,0.7018538336691496,0.6886327933903891,0.671927979757167,0.6585653195611665,0.6700145401539478,0.6564462817673306,0.6549954072682789,0.6437008604500812,output/mlm_4_sim_cse_1/model
-1,-1,0.6762446028942111,0.6636289922954914,0.6947259511174876,0.671532386711391,0.6953715628447725,0.6717130573536565,0.2706861957449209,0.2472764689824318,output/mlm_5_sim_cse_0/model
